label,message,length,processed_msg
ham,Haha... They cant what... At the most tmr forfeit... haha so how?,65,"['haha', 'cant', 'tmr', 'forfeit', 'haha']"
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",139,"['hey', 'glad', 'u', 'r', 'better', 'hear', 'u', 'treat', 'urself', 'digi', 'cam', 'good', 'r', '9pm', 'fab', 'new', 'year', 'c', 'u', 'coupla', 'wks']"
ham,No way I'm going back there!,28,"['way', 'im', 'go', 'back']"
spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",153,"['urgent', 'mobil', '077xxx', '£2000', 'bonus', 'caller', 'prize', '020603', '2nd', 'attempt', 'reach', 'call', '09066362206', 'asap', 'box97n7qp', '150ppm']"
ham,I WILL CAL YOU SIR. In meeting,30,"['cal', 'sir', 'meet']"
ham,"That's what I love to hear :V see you sundayish, then",53,"['love', 'hear', 'v', 'see', 'sundayish']"
ham,"Sorry da thangam, very very sorry i am held up with prasad.",59,"['sorri', 'da', 'thangam', 'veri', 'veri', 'sorri', 'held', 'prasad']"
ham,Tiwary to rcb.battle between bang and kochi.,44,"['tiwari', 'rcbbattl', 'bang', 'kochi']"
ham,Thank god they are in bed!,26,"['thank', 'god', 'bed']"
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,85,"['dont', 'cancer', 'mom', 'make', 'big', 'deal', 'regular', 'checkup', 'aka', 'pap', 'smear']"
ham,Am in gobi arts college,23,"['gobi', 'art', 'colleg']"
ham,Why she wants to talk to me,27,"['whi', 'want', 'talk']"
ham,Pandy joined 4w technologies today.he got job..,47,"['pandi', 'join', '4w', 'technolog', 'todayh', 'got', 'job']"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",146,"['guarante', 'latest', 'nokia', 'phone', '40gb', 'ipod', 'mp3', 'player', '£500', 'prize', 'txt', 'word', 'collect', '83355', 'ibhltd', 'ldnw15h', '150pmtmsgrcvd18']"
ham,"They can try! They can get lost, in fact. Tee hee",49,"['tri', 'get', 'lost', 'fact', 'tee', 'hee']"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,126,"['hi', 'spoke', 'maneesha', 'v', 'wed', 'like', 'know', 'satisfi', 'experi', 'repli', 'toll', 'free', 'yes']"
ham,My friends use to call the same.,32,"['friend', 'use', 'call']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",107,"['em', 'olowoyey', 'uscedu', 'great', 'time', 'argentina', 'sad', 'secretari', 'everyth', 'bless']"
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",46,"['taxt', 'massagetiepo', 'argh', 'ok', 'lool']"
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",96,"['hi', 'pleas', 'get', 'ltgt', 'dollar', 'loan', 'ill', 'pay', 'back', 'mid', 'februari', 'pls']"
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",157,"['might', 'want', 'pull', 'case', 'plan', 'spend', 'dont', 'much', 'confid', 'derek', 'taylor', 'money', 'manag']"
ham,Do you like shaking your booty on the dance floor?,50,"['like', 'shake', 'booti', 'danc', 'floor']"
ham,"Text me when you get off, don't call, my phones having problems",63,"['text', 'get', 'dont', 'call', 'phone', 'problem']"
ham,No need for the drug anymore.,29,"['need', 'drug', 'anymor']"
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,87,"['sorri', 'dai', 'thought', 'call', 'lot', 'timeslil', 'busyi', 'call', 'noon']"
ham,Its sarcasm.. .nt scarcasim,27,"['sarcasm', 'nt', 'scarcasim']"
ham,Great! I have to run now so ttyl!,33,"['great', 'run', 'ttyl']"
ham,Feel like trying kadeem again? :V,33,"['feel', 'like', 'tri', 'kadeem', 'v']"
ham,Dai  &lt;#&gt;  naal eruku.,27,"['dai', 'ltgt', 'naal', 'eruku']"
ham,Not yet chikku..wat abt u?,26,"['yet', 'chikkuwat', 'abt', 'u']"
ham,Ok...,5,['ok']
ham,Want to finally have lunch today?,33,"['want', 'final', 'lunch', 'today']"
ham,Do you know when dad will be back?,34,"['know', 'dad', 'back']"
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",130,"['hello', 'darl', 'today', 'would', 'love', 'chat', 'whi', 'dont', 'tell', 'look', 'like', 'sexi']"
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,165,"['8007', 'free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'everi', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w4', '5wq', 'norm', '150ptone', '16']"
ham,He remains a bro amongst bros,29,"['remain', 'bro', 'amongst', 'bros']"
ham,R u meeting da ge at nite tmr?,30,"['r', 'u', 'meet', 'da', 'ge', 'nite', 'tmr']"
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",140,"['nice', 'day', 'impress', 'sensibl', 'went', 'home', 'earli', 'feel', 'fine', 'bore', 'cant', 'rememb']"
ham,Why de. You looking good only:-)..,34,"['whi', 'de', 'look', 'good', 'onli']"
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,162,"['wanna', 'get', 'laid', '2nite', 'want', 'real', 'dog', 'locat', 'sent', 'direct', 'ur', 'mobil', 'join', 'uk', 'largest', 'dog', 'network', 'txt', 'park', '69696', 'nyt', 'ec2a', '3lp', '£150msg']"
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,130,"['tri', 'contact', 'respons', 'offer', 'new', 'nokia', 'fone', 'camcord', 'hit', 'repli', 'call', '08000930705', 'deliveri']"
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,117,"['yes', 'repli', 'mail', 'im', 'go', 'manag', 'offic', 'later', 'plus', 'bank', 'later', 'alsoor', 'wednesday']"
ham,"That's cool, I'll come by like  &lt;#&gt; ish",45,"['cool', 'ill', 'come', 'like', 'ltgt', 'ish']"
ham,Super msg da:)nalla timing.,27,"['super', 'msg', 'danalla', 'time']"
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",153,"['good', 'afternoon', 'boytoy', 'feel', 'today', 'better', 'hope', 'good', 'boy', 'obedi', 'slave', 'pleas', 'queen']"
ham,I am 6 ft. We will be a good combination!,41,"['6', 'ft', 'good', 'combin']"
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,136,"['im', 'sick', 'im', 'needi', 'want', 'pout', 'stomp', 'feet', 'pout', 'stomp', 'feet', 'want', 'slave', 'want']"
ham,* Am on a train back from northampton so i'm afraid not!,56,"['train', 'back', 'northampton', 'im', 'afraid']"
ham,Where in abj are you serving. Are you staying with dad or alone.,64,"['abj', 'serv', 'stay', 'dad', 'alon']"
ham,Was playng 9 doors game and gt racing on phone lol,50,"['playng', '9', 'door', 'game', 'gt', 'race', 'phone', 'lol']"
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",136,"['new', 'tone', 'week', 'includ', '1mcflyall', 'ab', '2', 'sara', 'jorgeshock', '3', 'smithswitch', 'order', 'follow', 'instruct', 'next', 'messag']"
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",444,"['solv', 'case', 'man', 'found', 'murder', 'ltdecimalgt', 'ltgt', 'afternoon', '1his', 'wife', 'call', 'polic', '2polic', 'question', 'everyon', '3wife', 'siri', 'sleep', 'murder', 'took', 'place', '4cook', 'cook', '5garden', 'pick', 'veget', '6housemaid', 'went', '2', 'post', 'offic', '7children', 'went', '2', 'play', '8neighbour', 'went', '2', 'marriag', 'polic', 'arrest', 'murder', 'immedi', 'whos', 'repli', 'reason', 'u', 'r', 'brilliant']"
ham,I'm on da bus going home...,27,"['im', 'da', 'bus', 'go', 'home']"
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,106,"['got', 'call', 'landlin', 'number', 'ask', 'come', 'anna', 'nagar', 'go', 'afternoon']"
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,66,"['im', 'okay', 'chase', 'dream', 'good', 'next']"
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,54,"['yupz', 'ive', 'oredi', 'book', 'slot', '4', 'weekend', 'liao']"
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,157,"['urgent', 'tri', 'contact', 'u', 'today', 'draw', 'show', '£800', 'prize', 'guarante', 'call', '09050003091', 'land', 'line', 'claim', 'c52', 'valid', '12hrs', 'onli']"
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,88,"['r', 'mani', 'modelsoni', 'ericson', 'also', 'der', 'ltgt', 'luk', 'good', 'bt', 'forgot', 'modl']"
ham,Okie,4,['oki']
ham,Yes I know the cheesy songs from frosty the snowman :),54,"['yes', 'know', 'cheesi', 'song', 'frosti', 'snowman']"
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",56,"['ya', 'ok', 'vikki', 'vl', 'c', 'witin', 'ltgt', 'min', 'il', 'repli', 'u']"
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,153,"['sport', 'fan', 'get', 'latest', 'sport', 'news', 'str', '2', 'ur', 'mobil', '1', 'wk', 'free', 'plus', 'free', 'tone', 'txt', 'sport', '8007', 'wwwgetzedcouk', '0870141701216', 'norm', '4txt120p']"
ham,Hey tmr meet at bugis 930 ?,27,"['hey', 'tmr', 'meet', 'bugi', '930']"
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",158,"['urgent', 'urgent', '800', 'free', 'flight', 'europ', 'give', 'away', 'call', 'b4', '10th', 'sept', 'take', 'friend', '4', 'free', 'call', 'claim', '09050000555', 'ba128nnfwfly150ppm']"
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,95,"['nice', 'new', 'shirt', 'onli', 'thing', 'wear', 'nudist', 'theme', 'mu']"
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,95,"['hey', 'sexi', 'bun', 'day', 'word', 'morn', 'ym', 'think']"
ham,And whenever you and i see we can still hook up too.,52,"['whenev', 'see', 'still', 'hook']"
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,80,"['nope', 'im', 'go', 'home', 'go', 'pump', 'petrol', 'lor', 'like', 'go', '2', 'rain', 'soon']"
ham,Can you use foreign stamps for whatever you send them off for? ,63,"['use', 'foreign', 'stamp', 'whatev', 'send']"
spam,FROM 88066 LOST £12 HELP,24,"['88066', 'lost', '£12', 'help']"
ham,Oh baby of the house. How come you dont have any new pictures on facebook,73,"['oh', 'babi', 'hous', 'come', 'dont', 'ani', 'new', 'pictur', 'facebook']"
ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",165,"['feb', 'ltgt', 'love', 'u', 'day', 'send', 'dis', 'ur', 'valu', 'frnds', 'evn', '3', 'come', 'back', 'ull', 'gt', 'marri', 'person', 'u', 'luv', 'u', 'ignor', 'dis', 'u', 'lose', 'ur', 'luv', '4', 'evr']"
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",169,"['hiya', 'sorri', 'didnt', 'hav', 'signal', 'havent', 'seen', 'heard', 'neither', 'unusu', 'ill', 'put', 'case', 'get', 'sort', 'hug', 'snog']"
ham,"Omw back to tampa from west palm, you hear what happened?",57,"['omw', 'back', 'tampa', 'west', 'palm', 'hear', 'happen']"
ham,Yup no more already... Thanx 4 printing n handing it up.,56,"['yup', 'alreadi', 'thanx', '4', 'print', 'n', 'hand']"
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,156,"['freemsg', 'fanci', 'flirt', 'repli', 'date', 'join', 'uk', 'fastest', 'grow', 'mobil', 'date', 'servic', 'msgs', 'rcvd', '25p', 'optout', 'txt', 'stop', '83021', 'repli', 'date']"
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,113,"['mean', 'come', 'chase', 'state', 'watch', 'mani', 'movi', 'want']"
ham,S now only i took tablets . Reaction morning only.,50,"['onli', 'took', 'tablet', 'reaction', 'morn', 'onli']"
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,160,"['great', 'new', 'offer', 'doubl', 'min', 'doubl', 'txt', 'best', 'orang', 'tariff', 'get', 'latest', 'camera', 'phone', '4', 'free', 'call', 'mobileupd8', 'free', '08000839402', '2stoptxt', 'tcs']"
ham,"Nah, I'm a perpetual DD",23,"['nah', 'im', 'perpetu', 'dd']"
ham,Sorry de i went to shop.,24,"['sorri', 'de', 'went', 'shop']"
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,118,"['hope', 'enjoy', 'new', 'content', 'text', 'stop', '61610', 'unsubscrib', 'help08712400602450p', 'provid', 'tones2youcouk']"
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,"['wen', 'ur', 'lovabl', 'bcum', 'angri', 'wid', 'u', 'dnt', 'take', 'serious', 'coz', 'angri', 'childish', 'n', 'true', 'way', 'show', 'deep', 'affect', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']"
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,101,"['hey', 'still', 'want', 'go', 'yogasana', 'coz', 'end', 'cine', 'go', 'bath', 'hav', 'steam', 'bath']"
ham,Nope i'm not drivin... I neva develop da photos lei...,54,"['nope', 'im', 'drivin', 'neva', 'develop', 'da', 'photo', 'lei']"
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,96,"['think', 'go', 'reg', 'pract', 'lesson', 'flung', 'advanc', 'haha', 'wat', 'time', 'u', 'go']"
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,59,"['cool', 'ltgt', 'inch', 'long', 'hope', 'like', 'big']"
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",166,"['housemaid', 'murder', 'coz', 'man', 'murder', 'ltgt', 'th', 'januari', 'public', 'holiday', 'govtinstituit', 'closedinclud', 'post', 'officeunderstand']"
ham,Okie.. Thanx..,14,"['oki', 'thanx']"
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,135,"['18', 'day', 'euro2004', 'kickoff', 'u', 'kept', 'inform', 'latest', 'news', 'result', 'daili', 'unsubscrib', 'send', 'get', 'euro', 'stop', '83222']"
ham,Go where n buy? Juz buy when we get there lar.,46,"['go', 'n', 'buy', 'juz', 'buy', 'get', 'lar']"
ham,Ok lor...,9,"['ok', 'lor']"
ham,I'm working technical support :)voice process.,46,"['im', 'work', 'technic', 'support', 'voic', 'process']"
ham,It's justbeen overa week since we broke up and already our brains are going to mush!,84,"['justbeen', 'overa', 'week', 'sinc', 'broke', 'alreadi', 'brain', 'go', 'mush']"
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",71,"['tund', 'wish', 'great', 'day', 'abiola']"
ham,Nope... C ü then...,19,"['nope', 'c', 'ü']"
ham,No. But we'll do medical missions to nigeria,44,"['well', 'medic', 'mission', 'nigeria']"
ham,No i am not having not any movies in my laptop,46,"['ani', 'movi', 'laptop']"
ham,Whatsup there. Dont u want to sleep,35,"['whatsup', 'dont', 'u', 'want', 'sleep']"
spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,151,"['urgent', 'pleas', 'call', '09066612661', 'landlin', '£5000', 'cash', 'luxuri', '4', 'canari', 'island', 'holiday', 'await', 'collect', 'tcs', 'sae', 'award', '20m12aq', '150ppm', '16', '“']"
spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",165,"['urgent', 'pleas', 'call', '09066612661', 'landlin', 'complimentari', '4', 'lux', 'costa', 'del', 'sol', 'holiday', '£1000', 'cash', 'await', 'collect', 'ppm', '150', 'sae', 'tcs', 'jame', '28', 'eh74rr']"
