label,message,length
spam,"['Get', 'official', 'ENGLAND', 'poly', 'ringtone', 'colour', 'flag', 'yer', 'mobile', 'tonights', 'game', 'Text', 'TONE', 'FLAG', '84199', 'Optout', 'txt', 'ENG', 'STOP', 'Box39822', 'W111WX', '£150']",156
ham,"['Thank', 'princess', 'sexy']",38
ham,"['Oooh', 'got', 'plenty']",27
ham,"['Hui', 'xin', 'da', 'lib']",21
ham,"['big', 'difference', 'ltgt', 'versus', 'ltgt', 'every', 'ltgt', 'hrs']",73
ham,"['make', 'cry', 'stuff', 'happens', 'top', 'everything', 'else', 'pushes', 'edge', 'dont', 'underdtand', 'often', 'cry', 'sorry', 'sorry', 'life']",191
ham,"['2', 'BABE', 'FEEL', 'LETS', '4GET', 'ITBOTH', 'TRY', 'CHEER', 'UPNOT', 'FIT', 'SOO', 'MUCHXXLOVE', 'U', 'LOCAXX']",100
ham,"['know', 'hook', 'means', 'right']",34
spam,"['Customer', 'service', 'announcement', 'recently', 'tried', 'make', 'delivery', 'unable', 'please', 'call', '07090298926', 'reschedule', 'Ref9307622']",152
ham,"['Wats', 'da', 'model', 'num', 'ur', 'phone']",31
ham,"['Hes', 'really', 'skateboarding', 'despite', 'fact', 'gets', 'thrown', 'winds', 'bandages', 'shit', 'arms', 'every', 'five', 'minutes']",154
spam,"['stop', 'club', 'tones', 'replying', 'STOP', 'MIX', 'See', 'mytonecomenjoy', 'html', 'terms', 'Club', 'tones', 'cost', 'GBP450week', 'MFL', 'PO', 'Box', '1146', 'MK45', '2WT', '23']",155
ham,"['house', 'e', 'sky', 'quite', 'dark', 'liao', 'raining', 'got', 'excuse', '2', 'run', 'already', 'rite', 'Hee']",98
ham,"['Sorry', 'left', 'phone', 'upstairs', 'OK', 'might', 'hectic', 'would', 'birds', 'one', 'fell', 'swoop', 'date']",107
ham,"['Thought', 'didnt', 'see']",27
spam,"['wamma', 'get', 'laidwant', 'real', 'doggin', 'locations', 'sent', 'direct', 'mobile', 'join', 'UKs', 'largest', 'dogging', 'network', 'txt', 'dogs', '69696', 'nownyt', 'ec2a', '3lp', '£150msg']",155
ham,"['Carlos', 'says', 'pick', 'later', 'yeah', 'set']",59
ham,"['Hey', 'babe', 'friend', 'cancel', 'still', 'visit']",57
ham,"['per', 'request', 'Maangalyam', 'Alaipayuthe', 'set', 'callertune', 'Callers', 'Press', '9', 'copy', 'friends', 'Callertune']",136
ham,"['Hmm', 'ill', 'think', 'ok', 'youre', 'forgiven']",56
ham,"['hoping', 'get', 'away', '7', 'Langport', 'still', 'town', 'tonight']",77
ham,"['Want', 'send', 'virtual', 'hug', 'need', 'one']",44
ham,"['Probably', 'still', 'going', 'stuff']",46
ham,"['issues', 'right', 'Ill', 'fix', 'tomorrow']",53
ham,"['come', 'people']",32
ham,"['Senthil', 'group', 'company', 'Apnt', '5pm']",31
ham,"['Oh', 'really', 'make', 'air', 'Whats', 'talent']",55
ham,"['Studying', 'ill', 'free', 'next', 'weekend']",40
ham,"['R', 'u', 'yet', 'Im', 'wearing', 'blue', 'shirt', 'n', 'black', 'pants']",51
ham,"['Waiti', 'come', 'ltgt', 'min']",39
ham,"['reach', 'ur', 'home', 'ltgt', 'minutes']",43
ham,"['Well', 'great', 'weekend']",35
ham,"['langport', 'Sorry', 'Ill', 'probably', 'bed', '9pm', 'sucks', 'ill', 'xmas', 'go2sri', 'lanka']",133
ham,"['Frnd', 'juz', 'wordnot', 'merely', 'relationshipits', 'silent', 'promise', 'says', 'Wherevr', 'Whenevr', 'Forevr', 'Gudnyt', 'dear']",158
ham,"['Huh', '6', 'also', 'cannot', 'many', 'mistakes']",48
ham,"['Ha', 'U', 'jus', 'ate', 'honey', 'ar', 'sweet']",37
ham,"['Im', 'turning', 'phone', 'moms', 'telling', 'everyone', 'cancer', 'sister', 'wont', 'stop', 'calling', 'hurts', 'talk', 'Cant', 'put', 'See', 'u', 'u', 'get', 'home', 'Love', 'u']",169
ham,"['Honey', 'Sweetheart', 'Darling', 'Sexy', 'buns', 'Sugar', 'plum', 'Loverboy', 'miss', 'boytoy', 'smacks', 'ass', 'go', 'gym']",135
ham,"['Thanks', 'loving', 'rock']",33
ham,"['Yeah', 'imma', 'come', 'cause', 'jay', 'wants', 'drugs']",52
ham,"['Ok', 'thanx', 'Take', 'care']",29
ham,"['Yup', 'Thk', 'u', 'oso', 'boring', 'wat']",29
ham,"['came', 'look', 'flat', 'seems', 'ok', '50s', 'away', 'alot', 'wiv', 'work', 'Got', 'woman', 'coming', '630']",103
ham,"['Moji', 'informed', 'saved', 'lives', 'Thanks']",55
spam,"['Nokia', '7250i', 'get', 'win', 'FREE', 'auction', 'take', 'part', 'send', 'Nokia', '86021', 'HGSuite3422Lands', 'RowW1JHL', '16']",150
ham,"['Whos', 'class']",24
ham,"['Hey', 'r', 'ü', 'still', 'online', 'Ive', 'finished', 'formatting']",53
ham,"['Great', 'attracts', 'brothas']",43
spam,"['Promotion', 'Number', '8714714', 'UR', 'awarded', 'City', 'Break', 'could', 'WIN', '£200', 'Summer', 'Shopping', 'spree', 'every', 'WK', 'Txt', 'STORE', '88039', 'SkilGme', 'TsCs087147403231WinawkAge16', '£150perWKsub']",177
ham,"['Stupidits', 'possible']",23
ham,"['cant', 'pick', 'phone', 'right', 'Pls', 'send', 'message']",51
ham,"['LOL', 'happens', 'Vegas', 'stays', 'vegas']",40
ham,"['Hello', 'hello', 'hi', 'lou', 'sorry', 'took', 'long', '2', 'reply', 'left', 'mobile', 'friends', 'Lancaster', 'got', 'bak', 'Neway', 'im', 'sorry', 'couldn\x92t', 'make', 'ur', 'b\x92day', '2', 'hun']",153
ham,"['use', 'soc', 'use', 'home', 'Ü', 'dunno', '2', 'type', 'word', 'ar']",82
ham,"['Dad', 'says', 'hurry', 'hell']",26
ham,"['Wake', 'ltgt', 'morning']",38
ham,"['get', 'class', 'bsn', 'like', 'ltgt', 'minutes', 'know', 'advising']",82
ham,"['Great', 'shoot', 'big', 'loads', 'get', 'ready']",38
ham,"['Ill', 'meet', 'lobby']",26
ham,"['still', 'coming', 'tonight']",25
ham,"['happen', 'dear', 'tell']",24
ham,"['Sir', 'waiting', 'call', 'free', 'please', 'call']",58
ham,"['movies', 'laptop']",46
ham,"['texted', 'finished', 'long', 'time', 'ago', 'showered', 'erything']",90
ham,"['Ok', 'im', 'sure', 'time', 'finish', 'tomorrow', 'wanna', 'spend', 'evening', 'cos', 'would', 'vewy', 'vewy', 'lubly', 'Love', 'xxx']",128
ham,"['Hello', 'per', 'request', 'ltgt', 'Rs5', 'transfered']",70
ham,"['tirupur', 'call', 'da']",30
spam,"['winner', 'specially', 'selected', 'receive', '£1000', 'cash', '£2000', 'award', 'Speak', 'live', 'operator', 'claim', 'call', '087147123779am7pm', 'Cost', '10p']",157
ham,"['Sbut', 'luck2', 'catches', 'put']",44
ham,"['noe', 'ü', 'specify', 'da', 'domain', 'nusstu', 'Ü', 'still', 'sch']",67
ham,"['Ohi', 'asked', 'fun', 'Hahatake', 'care', 'ü']",41
ham,"['Shall', 'get', 'pouch']",21
ham,"['Hey', 'loverboy', 'love', 'tell', 'look', 'picture', 'ache', 'feel', 'legs', 'Fuck', 'want', 'need', 'crave']",158
ham,"['boy', 'sweet', 'words', 'left', 'morning', 'sighs', 'goes', 'day', 'love', 'start', 'studying']",127
ham,"['Kent', 'vale', 'lor', 'Ü', 'wait', '4', 'ar']",38
ham,"['Ok', 'good', 'making', 'money']",47
ham,"['Reading', 'gud', 'habit', 'Nan', 'bari', 'hudgi', 'yorge', 'pataistha', 'ertini', 'kano']",65
ham,"['Aight', 'still', 'want', 'get', 'money']",36
spam,"['Free', 'Top', 'ringtone', 'sub', 'weekly', 'ringtoneget', '1st', 'week', 'freesend', 'SUBPOLY', '816183', 'per', 'weekstop', 'sms08718727870']",114
ham,"['Okok', 'okthenwhats', 'ur', 'todays', 'plan']",36
ham,"['TOWN', 'V', 'IMPORTANT']",37
ham,"['Sorry', 'pa', 'dont', 'knw', 'ru', 'pa']",31
ham,"['Wat', 'u']",18
ham,"['meeting', 'ü', 'rite', 'ill', 'go', 'home', 'lor', 'ü', 'dun', 'feel', 'like', 'comin', 'ok']",84
ham,"['Oh', 'get', 'paid', 'outstanding', 'one', 'commercial', 'Hasbroin', 'AUGUST', 'made', 'us', 'jump', 'many', 'hoops', 'get', 'paid', 'Still']",159
ham,"['lateso', 'call', 'tomorrow', 'morningtake', 'care', 'sweet', 'dreamsu', 'meummifyingbye']",92
ham,"['Networking', 'technical', 'support', 'associate']",39
ham,"['Im', 'gonna', 'rip', 'uterus']",28
ham,"['Cool', 'like', 'swimming', 'pool', 'jacuzzi', 'house']",66
spam,"['Thanks', 'ringtone', 'order', 'reference', 'number', 'X49', 'mobile', 'charged', '450', 'tone', 'arrive', 'please', 'call', 'customer', 'services', '09065989182', 'colourredtextcolourTXTstar']",197
ham,"['Yeah', 'gang', 'ready']",35
ham,"['Blank', 'Blank', 'wat', 'blank', 'Lol']",37
ham,"['Im', 'movie', 'Collect', 'car', 'oredi']",38
ham,"['left', 'already', 'orchard']",34
spam,"['Hi', '2nights', 'ur', 'lucky', 'night', 'Uve', 'invited', '2', 'XCHAT', 'Uks', 'wildest', 'chat', 'Txt', 'CHAT', '86688', '150pMsgrcvdHGSuite3422LandsRowW1J6HL', 'LDN', '18yrs']",156
ham,"['Nothing', 'splwat', 'abt', 'u', 'whr', 'ru']",34
ham,"['chikku', 'nt', 'yet', 'Ya', 'im', 'free']",30
ham,"['Aldrine', 'rakhesh', 'ex', 'RTM', 'herepls', 'callurgent']",45
ham,"['search', '4', 'happiness', '1', 'main', 'sources', 'unhappiness', 'Accept', 'life', 'way', 'comes', 'U', 'find', 'happiness', 'every', 'moment', 'u', 'live']",137
ham,"['Im', 'home', 'Please', 'call']",24
ham,"['guess', 'could', 'good', 'excuse', 'lol']",51
ham,"['Isnt', 'frnd', 'necesity', 'life', 'imagine', 'urself', 'witout', 'frnd', 'hwd', 'u', 'feel', 'ur', 'colleg', 'watll', 'u', 'wth', 'ur', 'cell', 'wat', 'abt', 'functions', 'thnk', 'abt', 'events', 'espell', 'cared', 'missed', 'amp', 'irritated', 'u', '4wrd', 'dearloving', 'frnds', 'wthout', 'u', 'cant', 'live', 'jst', 'Takecare', 'GOODMORNING']",293
ham,"['Gud', 'mrng', 'dear', 'hav', 'nice', 'day']",28
ham,"['Old', 'Orchard', 'near', 'univ']",37
ham,"['4', 'tacos', '1', 'rajas', 'burrito', 'right']",33
ham,"['It‘s', '£6', 'get', 'ok']",30
ham,"['Hows', 'street', 'end', 'library', 'walk']",49
ham,"['Plz', 'note', 'anyone', 'calling', 'mobile', 'Co', 'amp', 'asks', 'u', 'type', 'ltgt', 'ltgt', 'Disconnect', 'callcoz', 'iz', 'attempt', 'terrorist', 'make', 'use', 'sim', 'card', 'Itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'verified', 'CNN', 'IBN']",263
ham,"['stopped', 'get', 'ice', 'cream', 'go', 'back']",50
ham,"['stitch', 'trouser']",26
ham,"['da', 'Vijay', 'going', 'talk', 'jaya', 'tv']",39
spam,"['22', '146tf150p']",13
ham,"['Hey', 'im', 'bored', 'im', 'thinking', 'u', 'wat', 'r', 'u']",58
ham,"['Nah', 'Wednesday', 'bring', 'mini', 'cheetos', 'bag']",62
ham,"['Nobody', 'names', 'penis', 'girls', 'name', 'story', 'doesnt', 'add']",70
ham,"['Aight', 'let', 'know', 'youre', 'gonna', 'around', 'usf']",50
ham,"['Im', 'lip', 'synced', 'shangela']",38
ham,"['Ü', 'neva', 'tell', 'noe', 'Im', 'home', 'da', 'aft', 'wat']",61
ham,"['bit', 'Ur', 'smile', 'hppnss', 'drop', 'Ur', 'tear', 'sorrow', 'part', 'Ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'U', 'forevr', 'GOODFRIEND']",152
spam,"['Dear', 'Voucher', 'Holder', '2', 'claim', '1st', 'class', 'airport', 'lounge', 'passes', 'using', 'holiday', 'voucher', 'call', '08704439680', 'booking', 'quote', '1st', 'class', 'x', '2']",147
ham,"['Buzz', 'Hey', 'Love', 'think', 'hope', 'day', 'goes', 'well', 'sleep', 'miss', 'babe', 'long', 'moment', 'together', 'againloving', 'smile']",158
ham,"['Haha', 'Sounds', 'crazy', 'dunno', 'tahan', 'anot']",45
ham,"['u', 'early']",22
ham,"['Ya', 'one', 'slow', 'poo']",26
spam,"['Bloomberg', 'Message', 'center', '447797706009', 'wait', 'Apply', 'future', 'httpcareers', 'bloombergcom']",101
ham,"['Im', 'gloucesterroad', 'uup', 'later']",43
ham,"['Yeshere', 'tv', 'always', 'available', 'work', 'place']",48
spam,"['YES', 'place', 'town', 'meet', 'exciting', 'adult', 'singles', 'UK', 'Txt', 'CHAT', '86688', '150pMsg']",109
ham,"['Lol', 'ouch', 'wish', 'id', 'stayed', 'bit', 'longer']",48
ham,"['GOD', 'ASKED', 'forgiveness', 'little', 'child', 'gave', 'lovely', 'reply', 'wonderful', 'fruit', 'tree', 'gives', 'hurt', 'stone', 'Good', 'night']",162
ham,"['Well', 'join', 'ltgt', 'bus']",30
ham,"['ask', 'keep', 'one', 'Maybe', 'thats', 'didnt', 'get', 'messages', 'sent', 'glo']",110
spam,"['FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'NOKIA', '8007', 'Get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'POBox', '36504', 'W45WQ', 'norm150ptone', '16']",158
ham,"['Ki', 'send', 'ltgt', 'min']",34
ham,"['Would', 'smoking', 'help', 'us', 'work', 'difficult', 'time']",65
spam,"['Someone', 'U', 'know', 'asked', 'dating', 'service', '2', 'contact', 'Cant', 'guess', 'CALL', '09058095107', 'revealed', 'POBox', '7', 'S3XY', '150p']",137
ham,"['Yesmum', 'lookin', 'strong']",23
ham,"['Sir', 'Goodmorning', 'free', 'call']",35
ham,['call'],22
ham,"['gr8', 'see', 'message', 'r', 'u', 'leaving', 'Congrats', 'dear', 'school', 'wat', 'r', 'ur', 'plans']",96
ham,"['Love', 'girls', 'office', 'may', 'wonder', 'smiling', 'sore']",75
ham,"['Hi', 'wlcome', 'back', 'wonder', 'got', 'eaten', 'lion', 'something', 'nothing', 'much']",81
ham,"['uncle', 'timi', 'help', 'clearing', 'cars']",37
ham,"['came', 'hostel', 'going', 'sleep', 'Plz', 'call', 'class', 'Hrishi']",71
ham,"['Ok', 'bag']",21
ham,"['Hi', 'spoke', 'MANEESHA', 'V', 'Wed', 'like', 'know', 'satisfied', 'experience', 'Reply', 'Toll', 'Free', 'Yes']",126
ham,"['Ok', 'lor', 'Msg', 'b4', 'u', 'call']",25
spam,"['Mila', 'age23', 'blonde', 'new', 'UK', 'look', 'sex', 'UK', 'guys', 'u', 'like', 'fun', 'Text', 'MTALK', '6986618', '30pptxt', '1st', '5free', '£150', 'increments', 'Help08718728876']",158
ham,"['fishrman', 'woke', 'early', 'mrng', 'dark', 'waited', 'amp', 'found', 'sack', 'ful', 'stones', 'strtd', 'throwin', 'thm', 'in2', 'sea', '2', 'pass', 'time', 'Atlast', 'jus', '1stone', 'sun', 'rose', 'amp', 'found', 'tht', 'r', 'nt', 'stones', 'diamonds', 'MoralDont', 'wake', 'early', 'mrng', 'GOOD', 'night']",301
spam,"['Claim', '200', 'shopping', 'spree', 'call', '08717895698', 'MobStoreQuiz10ppm']",86
ham,"['ur', 'physics', 'get']",23
ham,"['Dear', 'friends', 'sorry', 'late', 'information', 'Today', 'birthday', 'loving', 'ArPraveesh', 'details', 'log', 'face', 'book', 'see', 'number', 'ltgt', 'Dont', 'miss', 'delicious', 'treat']",198
ham,"['r', 'ü', 'going', 'send']",31
ham,"['online', 'transaction']",30
ham,"['Dear', 'got', 'train', 'seat', 'mine', 'lower', 'seat']",39
ham,"['Let', 'know', 'need', 'anything', 'else', 'Salad', 'desert', 'something', 'many', 'beers', 'shall', 'get']",98
ham,"['Wat', 'r', 'u']",14
ham,"['WHORE', 'UNBELIEVABLE']",27
spam,"['Want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'TONES2U', '2', 'text', 'wwwringtonescouk', 'original', 'n', 'best', 'Tones', '3GBP', 'network', 'operator', 'rates', 'apply']",155
ham,"['sure', 'dont', 'mean', 'get', 'made', 'hold', 'weed']",69
ham,"['love', 'know', 'feel', 'make', 'belly', 'warm', 'wish', 'love', 'shall', 'meet', 'dreams', 'Ahmad', 'adoring', 'kiss']",157
spam,"['Twinks', 'bears', 'scallies', 'skins', 'jocks', 'calling', 'Dont', 'miss', 'weekends', 'fun', 'Call', '08712466669', '10pmin', '2', 'stop', 'texts', 'call', '08712460324nat', 'rate']",156
ham,"['Love', 'want', 'flood', 'pretty', 'pussy', 'cum']",54
ham,"['Hey', 'angry', 'Reply', 'dr']",39
ham,"['Short', 'Cute', 'good', 'person', 'dont', 'try', 'prove', 'Gud', 'noon']",76
ham,"['Also', 'remember', 'beads', 'dont', 'come', 'Ever']",45
ham,"['thread', 'wishlist', 'section', 'forums', 'ppl', 'post', 'nitro', 'requests', 'Start', 'last', 'page', 'collect', 'bottom']",144
ham,"['First', 'Time', 'History', 'Need', 'Comfort', 'Luxury', 'Sold', 'Price', 'India', 'OnionRs', 'ltgt', 'PetrolRs', 'ltgt', 'BeerRs', 'ltgt', 'SHESIL', 'ltgt']",180
ham,"['Feb', 'ltgt', 'LOVE', 'U', 'day', 'Send', 'dis', 'ur', 'VALUED', 'FRNDS', 'evn', '3', 'comes', 'back', 'ull', 'gt', 'married', 'person', 'u', 'luv', 'u', 'ignore', 'dis', 'u', 'lose', 'ur', 'luv', '4', 'Evr']",165
ham,"['Actually', 'nvm', 'got', 'hella', 'cash', 'still', 'ltgt', 'ish']",61
spam,"['tried', 'contact', 'reply', 'offer', 'Video', 'Handset', '750', 'anytime', 'networks', 'mins', 'UNLIMITED', 'TEXT', 'Camcorder', 'Reply', 'call', '08000930705']",158
ham,"['ok', 'least', 'armands', 'still', 'around']",39
ham,"['da', 'happy', 'sit', 'together', 'na']",41
ham,"['Yup', 'song', 'bro', 'creative', 'Neva', 'test', 'quality', 'said', 'check', 'review', 'online']",74
ham,"['dude', 'fakemy', 'frnds', 'got', 'money', 'thts', 'im', 'reffering', 'uif', 'u', 'member', 'wit', 'mail', 'link', 'u', 'vl', 'credited', 'ltgt', 'rs', 'il', 'getiing', 'ltgt', 'rsi', 'draw', 'acc', 'wen', 'ltgt', 'rs']",204
ham,"['Dude', 'makin', 'weirdy', 'brownies', 'sister', 'made', 'awesome', 'cookies', 'took', 'pics']",88
spam,"['URGENT', 'trying', 'contact', 'Last', 'weekends', 'draw', 'shows', '£900', 'prize', 'GUARANTEED', 'Call', '09061701851', 'Claim', 'code', 'K61', 'Valid', '12hours']",158
ham,"['Pls', 'dont', 'restrict', 'eating', 'anythin', 'likes', 'next', 'two', 'days']",74
ham,"['Mm', 'ask', 'come', 'enough']",37
ham,"['funeral', 'home', 'Audrey', 'dad']",39
ham,"['Aight', 'text', 'address']",35
ham,"['Excellent', 'Wish', 'together', 'right']",43
ham,"['Yep', 'fine', '730', '830', 'ice', 'age']",42
ham,"['Pls', 'wont', 'belive', 'godnot', 'jesus']",37
ham,"['Dunno', 'wat', 'get', '4']",30
ham,"['yet', 'chikkuk', 'wat', 'abt', 'tht', 'guy', 'stopped', 'irritating', 'msging', 'u']",82
ham,"['long', 'take', 'get']",32
ham,"['number', 'vivek']",28
spam,"['74355', 'XMAS', 'iscoming', 'ur', 'awarded', 'either', '£500', 'CD', 'gift', 'vouchers', 'free', 'entry', '2', 'r', '£100', 'weekly', 'draw', 'txt', 'MUSIC', '87066', 'TnC']",118
ham,"['sorry', 'brah', 'finished', 'last', 'exams']",55
ham,"['got', 'arrested', 'possession', 'shit', 'ltTIMEgt', 'pm']",67
ham,"['right', 'though', 'cant', 'give', 'space', 'want', 'need', 'really', 'starting', 'become', 'issue', 'going', 'suggest', 'setting', 'definite', 'move', 'outif', 'im', 'still', 'greece', 'maybe', 'ready']",244
ham,['normal'],24
ham,"['Please', 'protect', 'ethreats', 'SIB', 'never', 'asks', 'sensitive', 'information', 'like', 'PasswordsATMSMS', 'PIN', 'thru', 'email', 'Never', 'share', 'password', 'anybody']",159
ham,"['miss', 'much', 'Im', 'desparate', 'recorded', 'message', 'left', 'day', 'listen', 'hear', 'sound', 'voice', 'love']",159
ham,"['Hi', 'Im', 'always', 'online', 'yahoo', 'would', 'like', 'chat', 'someday']",70
ham,"['Goodmorningmy', 'grandfather', 'expiredso', 'leave', 'today']",57
spam,"['Congratulations', 'U', 'claim', '2', 'VIP', 'row', 'Tickets', '2', 'C', 'Blu', 'concert', 'November', 'Blu', 'gift', 'guaranteed', 'Call', '09061104276', 'claim', 'TSCs', 'wwwsmsconet', 'cost£375max']",161
ham,"['yuou', 'working', 'getting', 'pc', 'moms', 'find', 'spot', 'would', 'work', 'need']",139
ham,"['Sure', 'Ill', 'see', 'come', 'bit']",40
ham,"['agree', 'stop', 'thinkin', 'ipad', 'please', 'ask', 'macho', 'question']",86
ham,"['Lets', 'pool', 'money', 'together', 'buy', 'bunch', 'lotto', 'tickets', 'win', 'get', 'ltgt', 'u', 'get', 'ltgt', 'Deal']",116
ham,['Ok'],3
ham,"['askd', 'u', 'question', 'hours', 'answer']",53
ham,"['Watching', 'tv', 'lor', 'Nice', 'one', 'like', 'lor']",42
ham,"['Im', 'thinking', 'chennai', 'forgot', 'come', 'auction']",54
ham,"['ü', 'come', 'n', 'pick', '530', 'ar']",32
ham,"['Early', 'bird', 'purchases', 'yet']",30
ham,"['Went', 'pay', 'rent', 'go', 'bank', 'authorise', 'payment']",70
ham,"['Erm', '…', 'ill', 'pick', '645pm', 'Thatll', 'give', 'enough', 'time', 'get', 'park']",92
ham,"['HEY', 'MATE', 'HOWS', 'U', 'HONEYDID', 'U', 'AVE', 'GOOD', 'HOLIDAY', 'GIMMI', 'DE', 'GOSSx']",62
ham,"['Howz', 'painit', 'come', 'todaydo', 'said', 'ystrdayice', 'medicine']",72
ham,"['chile', 'please', 'ltDECIMALgt', 'hour', 'drive', 'come', 'time', 'subletting', 'febapril', 'audition', 'season']",142
ham,"['Yes', 'ammaelife', 'takes', 'lot', 'turns', 'sit', 'try', 'hold', 'steering']",85
ham,"['Yeah', 'thats', 'thought', 'lemme', 'know', 'anythings', 'goin', 'later']",66
ham,"['Mmmm', 'cant', 'wait', 'lick']",32
ham,"['Pls', 'go', 'today', 'ltgt', 'dont', 'want', 'excuses']",55
spam,"['Fantasy', 'Football', 'back', 'TV', 'Go', 'Sky', 'Gamestar', 'Sky', 'Active', 'play', '£250k', 'Dream', 'Team', 'Scoring', 'starts', 'Saturday', 'register', 'nowSKY', 'OPT', '88088']",161
ham,"['plz', 'tell', 'ans', 'BSLVYL', 'sent', 'via', 'fullonsmscom']",58
ham,"['U', 'town', 'alone']",16
ham,"['looking', 'forward', 'sex', 'cuddling', 'two', 'sleeps']",71
ham,"['rounderso', 'required']",38
ham,"['truekDo', 'u', 'knw', 'dis', 'ltgt']",44
ham,"['Dont', 'worry', '1', 'day', 'big', 'lambu', 'ji', 'vl', 'cometil', 'enjoy', 'batchlor', 'party']",77
ham,"['oh', 'ya', 'Got', 'hip', 'hop', 'open', 'Haha', 'thinking', 'go', 'jazz', 'zoom', 'cine', 'Actually', 'tonight', 'im', 'free', 'leh', 'theres', 'kb', 'lesson', 'tonight']",148
spam,"['Free', 'msg', 'Single', 'Find', 'partner', 'area', '1000s', 'real', 'people', 'waiting', 'chat', 'nowSend', 'CHAT', '62220Cncl', 'send', 'STOPCS', '08717890890£150', 'per', 'msg']",151
ham,"['Im', 'ok', 'part', 'tomorrow']",32
ham,"['found', 'diff', 'farm', 'shop', 'buy', 'cheese', 'way', 'back', 'call']",85
ham,"['R', 'u', 'still', 'working']",22
spam,"['Win', 'newest', '\x93Harry', 'Potter', 'Order', 'Phoenix', 'Book', '5', 'reply', 'HARRY', 'answer', '5', 'questions', 'chance', 'first', 'among', 'readers']",138
ham,"['Yep', 'like', 'pink', 'furniture', 'tho']",38
spam,"['Free', 'Msg', 'RingtoneFrom', 'httptms', 'widelivecomindex', 'wmlid1b6a5ecef91ff937819firsttrue180430JUL05']",109
ham,"['Customer', 'place', 'wil', 'cal', 'u', 'sir']",32
spam,"['Oh', 'god', 'Ive', 'found', 'number', 'Im', 'glad', 'text', 'back', 'xafter', 'msgs', 'cst', 'std', 'ntwk', 'chg', '£150']",106
ham,"['pure', 'hearted', 'person', 'wonderful', 'smile', 'makes', 'even', 'hisher', 'enemies', 'feel', 'guilty', 'enemy', 'catch', 'world', 'smile', 'GOODMORNING', 'amp', 'SMILEY', 'SUNDAY']",198
ham,"['THAT\x92S', 'ALRITE', 'GIRL', 'U', 'KNOW', 'GAIL', 'NEVA', 'WRONGTAKE', 'CARE', 'SWEET', 'DON\x92T', 'WORRYC', 'U', 'L8TR', 'HUNLOVE', 'Yaxxx']",102
ham,"['Theoretically', 'yeah', 'could', 'able', 'come']",44
ham,"['Alright', 'hooked', 'guys']",42
